distance,energy,energy_vqe
0.25,-0.31226990270079336,-0.016933131756470043
0.2613065326633166,-0.3897844630811722,-0.028431529350375406
0.27261306532663315,-0.4595433308070145,-0.029271077139319868
0.28391959798994976,-0.5224854102285164,-0.022474642165312586
0.2952261306532663,-0.579408158334922,-0.012712444629796593
0.3065326633165829,-0.6309932238343665,-0.005436514803631498
0.3178391959798995,-0.6778266470006491,-0.0014428406361923773
0.3291457286432161,-0.7204149321136013,-0.0013648660716225613
0.34045226130653267,-0.759197954517471,0.13286338697494204
0.3517587939698492,-0.7945594157956022,-0.022373158164958218
0.3630653266331658,-0.8268353817896936,-0.03977702628095203
0.3743718592964824,-0.8563213081285292,-0.0668826131281437
0.385678391959799,-0.8832778623033588,-0.0993614972203467
0.3969849246231156,-0.9079357803321964,-0.1411992805070028
0.4082914572864322,-0.9304999428715879,-0.18894760876354977
0.41959798994974873,-0.9511528154587425,-0.24679090177067464
0.43090452261306533,-0.9700573669803851,-0.3166210332113022
0.44221105527638194,-0.987359557008922,-0.3975138105535767
0.4535175879396985,-1.0031904645337526,-0.48705637092752685
0.4648241206030151,-1.0176681165371937,-0.5860652448513248
0.47613065326633164,-1.0308990638553124,-0.6904018371270486
0.48743718592964824,-1.042979743098448,-0.7936508296290279
0.49874371859296485,-1.053997656548437,-0.8940419857289721
0.5100502512562815,-1.064032396487402,-0.979568409104369
0.521356783919598,-1.0731565360369633,-1.0431656276389276
0.5326633165829147,-1.0814364050586995,-1.0743137661390922
0.5439698492462312,-1.088932766803457,-1.0662270350695282
0.5552763819095478,-1.0957014086586359,-1.0151166183210103
0.5665829145728644,-1.101793658417197,-0.9179889645295575
0.5778894472361809,-1.1072568358963397,-0.7787156356545326
0.5891959798994975,-1.1121346484000285,-0.6028632831624171
0.6005025125628141,-1.1164675373955342,-0.4046114826976146
0.6118090452261307,-1.1202929828195467,-0.19952676550364
0.6231155778894473,-1.1236457706114635,-0.012297681950240391
0.6344221105527639,-1.126558228365801,0.14523182698738424
0.6457286432160805,-1.1290604333814693,0.2578553928351338
0.657035175879397,-1.1311803968486078,0.30923758310349153
0.6683417085427136,-1.1329442274402082,0.2896146873330919
0.6796482412060302,-1.1343762771577557,0.19982199428615088
0.6909547738693467,-1.1354992719086836,0.05902090875353738
0.7022613065326633,-1.136334428963334,-0.12156943459595326
0.7135678391959799,-1.1369015631456252,-0.3286526113374405
0.7248743718592965,-1.137219183350116,-0.5389505894547227
0.7361809045226131,-1.1373045807462683,-0.7364244889596568
0.7474874371859297,-1.1371739098253442,-0.8976267687153223
0.7587939698492463,-1.1368422632642434,-1.0171206201329372
0.7701005025125628,-1.1363237414214575,-1.092202106693111
0.7814070351758794,-1.1356315171421332,-1.1216226111474823
0.792713567839196,-1.1347778964291617,-1.111178939870466
0.8040201005025126,-1.1337743754343466,-1.072153870433116
0.8153266331658292,-1.132631694136486,-1.0117742388048971
0.8266331658291457,-1.1313598869997716,-0.9459864586490753
0.8379396984924623,-1.1299683308459425,-0.8762316235472325
0.8492462311557789,-1.1284657901228419,-0.8141284494154286
0.8605527638190955,-1.1268604597140992,-0.7637788654917881
0.8718592964824121,-1.125160005402893,-0.72634083987147
0.8831658291457287,-1.1233716020798847,-0.7023439699566806
0.8944723618090452,-1.121501969768436,-0.6904487768438914
0.9057788944723618,-1.119557407528864,-0.692504062627599
0.9170854271356784,-1.1175438252963934,-0.7085470267974968
0.928391959798995,-1.115466773703853,-0.7409855978505481
0.9396984924623116,-1.1133314719396836,-0.7868809288592062
0.9510050251256281,-1.1111428336929552,-0.8472172572377026
0.9623115577889447,-1.1089054912401437,-0.9131039290741226
0.9736180904522613,-1.1066238177321566,-0.9814752917214153
0.9849246231155779,-1.1043019477444633,-1.0384194064067154
0.9962311557788945,-1.1019437961576597,-1.0745787108222538
1.007537688442211,-1.0995530754401357,-1.0787685888789116
1.0188442211055277,-1.0971333114084831,-1.0420249942480004
1.0301507537688441,-1.0946878575445116,-0.963610114606229
1.041457286432161,-1.0922199079513129,-0.8436240617129079
1.0527638190954773,-1.0897325090311094,-0.6976987608242565
1.064070351758794,-1.0872285699705215,-0.5456186138643592
1.0753768844221105,-1.0847108721182956,-0.40633755039124037
1.0866834170854272,-1.082182077340161,-0.2950792794548379
1.0979899497487438,-1.079644735434661,-0.23729494713112503
1.1092964824120604,-1.0771012906917439,-0.23705112694130004
1.120603015075377,-1.0745540876732513,-0.2925607183981681
1.1319095477386933,-1.0720053762918302,-0.39228546580326035
1.1432160804020102,-1.069457316261036,-0.5233083752131109
1.1545226130653266,-1.0669119809857697,-0.6669945361106633
1.1658291457286434,-1.0643713609579621,-0.7982110748059024
1.1771356783919598,-1.0618373667182175,-0.9088918255984899
1.1884422110552764,-1.0593118314397354,-0.9810403831602557
1.199748743718593,-1.0567965131863044,-1.0177696522664772
1.2110552763819096,-1.0542930968918414,-1.0178404880617666
1.2223618090452262,-1.0518031961044567,-0.9899972100351867
1.2336683417085428,-1.049328354533853,-0.9438875928879779
1.2449748743718594,-1.0468700474368842,-0.8870080657136343
1.256281407035176,-1.044429682871931,-0.8300665133516691
1.2675879396984926,-1.0420086028494855,-0.7791509257079768
1.278894472361809,-1.0396080844024778,-0.7368367582440616
1.2902010050251256,-1.037229340597096,-0.7054684783297707
1.3015075376884422,-1.0348735215017328,-0.6875201008332248
1.3128140703517588,-1.0325417151290184,-0.6833238114607321
1.3241206030150754,-1.0302349483636104,-0.6911450908654824
1.335427135678392,-1.0279541878860616,-0.7120160900068707
1.3467336683417086,-1.0257003411016492,-0.7474642343415233
1.3580402010050252,-1.0234742570806137,-0.7932089476626554
1.3693467336683418,-1.0212767275155263,-0.8456079771551903
1.3806532663316584,-1.0191084876997716,-0.8980416127927773
1.391959798994975,-1.016970217530211,-0.9404827756833958
1.4032663316582914,-1.0148625425360895,-0.967884275386858
1.414572864321608,-1.0127860349355227,-0.9698124078027626
1.4258793969849246,-1.010741214720256,-0.9409390059264209
1.4371859296482412,-1.0087285507687198,-0.8781999042421251
1.4484924623115578,-1.0067484619871268,-0.7891834052438187
1.4597989949748744,-1.0048013184778999,-0.6842277480218684
1.471105527638191,-1.0028874427344387,-0.5774646556357342
1.4824120603015076,-1.0010071108609881,-0.4811563515901759
1.4937185929648242,-0.9991605538162789,-0.4076227475549068
1.5050251256281408,-0.9973479586793903,-0.3728210029646721
1.5163316582914574,-0.9955694699360329,-0.37670852012362144
1.5276381909547738,-0.9938251907838247,-0.4159166371862803
1.5389447236180904,-0.9921151844544476,-0.48626332730992694
1.550251256281407,-0.990439475550976,-0.5750610614881214
1.5615577889447236,-0.9887980513984062,-0.672887869244673
1.5728643216080402,-0.9871908634054891,-0.7613929938882982
1.5841708542713568,-0.9856178284358649,-0.8331302674607212
1.5954773869346734,-0.9840788301864032,-0.8813604867713587
1.60678391959799,-0.9825737205708029,-0.9055489673571349
1.6180904522613067,-0.981102321106323,-0.906606713983104
1.6293969849246233,-0.9796644243015735,-0.8856467860998607
1.6407035175879396,-0.9782597950431922,-0.8507457480494574
1.6520100502512562,-0.9768881719793849,-0.806242376499249
1.6633165829145728,-0.9755492688980381,-0.759317609270119
1.6746231155778895,-0.9742427760973866,-0.716137234729368
1.685929648241206,-0.9729683617470166,-0.6788746853596945
